mine,year,month,NDVI,LST_Celsius,SoilMoisture,Rainfall_mm,production_tons,equipment_downtime_hours,blasting_delay_days,reserve_base,reserve_potential_score,reserve_category,predicted_production,expected_baseline,shortfall_pct,shortfall_risk,recommendation
Balaghat_MP,2022,10,0.5525250762025524,28.958334738222334,0.4657930359665283,100.34700416515919,9654.96,46.84,2,0.85,0.7913074662158899,High,10769.15389999999,9325.17625,-15.484722339698296,Low Risk,Operations normal. No action needed.
Balaghat_MP,2022,11,0.4156764972095317,28.075530111454555,0.39908032851704095,4.480948835054289,9599.77,28.51,0,0.85,0.815982874332951,High,10455.79670000001,9325.17625,-12.124386925126583,Low Risk,Operations normal. No action needed.
Balaghat_MP,2022,12,0.38223253946018526,26.91141050856993,0.28690105794513293,7.671014300573649,10698.34,6.73,1,0.85,0.7995660524469665,High,10775.189699999995,9325.17625,-15.549448194075632,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,1,0.3327340972387925,26.39246113140399,0.23603773369627487,10.4291194847254,10518.83,54.92,1,0.85,0.792093571458548,High,10393.349899999996,9325.17625,-11.454728804723612,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,2,0.33767824745040986,30.336091832912018,0.19287045805130976,6.2923180959492075,10602.68,17.58,0,0.85,0.7983692199198602,High,11002.157400000015,9325.17625,-17.983372164145575,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,3,0.3662930270635649,32.957987496487874,0.18192848706312773,22.665780267982836,10826.14,13.87,5,0.85,0.8039227793096588,High,10978.843500000003,9325.17625,-17.733361876136144,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,4,0.39640631518430225,35.466367581405734,0.18721280554256872,31.597641267509093,9489.59,34.66,3,0.85,0.8044986500144247,High,10299.900699999997,9325.17625,-10.45261155251619,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,5,0.37243371461960706,38.38288072492281,0.23943100482393792,23.373459719748137,10407.46,28.49,2,0.85,0.8320975044571625,High,10391.898599999991,9325.17625,-11.439165560007414,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,6,0.2647788185156361,41.81043145702603,0.11967984919494155,189.00131871098665,7505.03,27.96,0,0.85,0.8009463700794749,High,7805.2251000000115,9325.17625,16.29943616347186,High Risk,Significant shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Balaghat_MP,2023,7,0.2647788185156361,41.81043145702603,0.11967984919494155,189.00131871098665,8189.72,23.57,2,0.85,0.8009463700794749,High,7866.593399999999,9325.17625,15.641343508118696,High Risk,Significant shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Balaghat_MP,2023,8,0.2647788185156361,41.81043145702603,0.11967984919494155,189.00131871098665,7377.09,25.0,3,0.85,0.8009463700794749,High,7668.882000000001,9325.17625,17.76153292545006,High Risk,Significant shortfall risk due to blasting delays. Recommended: re-optimize blasting schedule to reduce idle time.
Balaghat_MP,2023,9,0.2647788185156361,41.81043145702603,0.11967984919494155,189.00131871098665,8428.77,20.67,0,0.85,0.8009463700794749,High,8509.23500000001,9325.17625,8.749874834805302,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Balaghat_MP,2023,10,0.5429130675916098,29.893297430614098,0.4550822985037572,19.303237840393994,10247.8,32.65,0,0.85,0.7952317522648593,High,10905.598400000015,9325.17625,-16.947906480588127,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,11,0.3939850932431197,28.98585323592772,0.32083342657924374,16.365073731569485,9985.37,54.95,1,0.85,0.8099121917211749,High,10198.722199999997,9325.17625,-9.367607931270962,Low Risk,Operations normal. No action needed.
Balaghat_MP,2023,12,0.4020711185265615,24.626786472479694,0.31059003718155254,19.93410288145609,10429.36,59.21,1,0.85,0.7905738684264482,High,10787.159499999992,9325.17625,-15.677808234455537,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,1,0.36077276107242356,25.38169234491602,0.24533990050776533,11.85855761086829,11301.77,18.07,2,0.85,0.792460125553062,High,11463.847000000009,9325.17625,-22.93437349240459,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,2,0.32043685290888524,29.394562611220408,0.20355173894914533,18.029196694632553,11819.1,34.47,0,0.85,0.7921278300635725,High,11777.1931,9325.17625,-26.294589874373685,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,3,0.3799086483587332,32.585617917017885,0.19572305755089905,34.308436383710834,10314.51,22.64,0,0.85,0.8013332626981956,High,10469.789800000004,9325.17625,-12.274444142543725,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,4,0.4477421004153786,34.45803221878816,0.1689763406744111,38.2601800868897,10810.18,37.5,1,0.85,0.7820058569714843,High,11270.99950000001,9325.17625,-20.866342874752746,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,5,0.36093692248953335,36.419707470887715,0.1542920769944703,13.888069042385547,11681.08,17.46,1,0.85,0.8117917357293367,High,11550.850499999993,9325.17625,-23.867369262859697,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,6,0.26320862469127426,41.15858543286208,0.08488894477065674,146.77597425636077,8021.11,26.27,1,0.85,0.7912808503314471,High,8191.180199999994,9325.17625,12.160585704747469,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Balaghat_MP,2024,7,0.26320862469127426,41.15858543286208,0.08488894477065674,146.77597425636077,8640.74,11.24,2,0.85,0.7912808503314471,High,8590.177199999995,9325.17625,7.881878372004023,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Balaghat_MP,2024,8,0.26320862469127426,41.15858543286208,0.08488894477065674,146.77597425636077,7082.35,49.95,2,0.85,0.7912808503314471,High,7270.561899999989,9325.17625,22.03298141415838,High Risk,Significant shortfall risk due to high equipment downtime. Recommended: redeploy backup equipment or schedule urgent maintenance.
Balaghat_MP,2024,9,0.26320862469127426,41.15858543286208,0.08488894477065674,146.77597425636077,7404.16,54.35,2,0.85,0.7912808503314471,High,7426.078399999999,9325.17625,20.365275669722607,High Risk,Significant shortfall risk due to high equipment downtime. Recommended: redeploy backup equipment or schedule urgent maintenance.
Balaghat_MP,2024,10,0.4277255765168506,29.31319143954306,0.43481450380578557,26.91804136958127,9287.13,44.93,4,0.85,0.8237486417387049,High,10634.835,9325.17625,-14.044332406049683,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,11,0.38164847075575037,26.913230932534077,0.3131940098805617,1.1824618374632896,9561.44,54.42,1,0.85,0.8050167988064171,High,10723.980499999981,9325.17625,-15.000298251735252,Low Risk,Operations normal. No action needed.
Balaghat_MP,2024,12,0.34399981478497244,24.92130584433835,0.24240424690273524,15.132319692696361,10169.11,41.49,0,0.85,0.7917341543621761,High,10724.951699999998,9325.17625,-15.010713068291844,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,1,0.3463740813555826,27.844484802860734,0.19858757072481614,6.032930307700986,11157.14,9.0,2,0.65,0.6736300664779306,Medium,11553.124300000001,11185.610208333334,-3.2855971629770186,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,2,0.3275020859453827,31.806129904959164,0.16196134271121573,8.204735218780659,11846.9,59.27,1,0.65,0.6741331595031991,Medium,11723.363800000003,11185.610208333334,-4.807548105565491,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,3,0.2765774299532854,36.70597322856872,0.13302008657791148,19.1213079196787,11342.59,57.1,3,0.65,0.6697588162831674,Medium,11588.575399999998,11185.610208333334,-3.6025320403749936,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,4,0.24290932710517202,41.32320222075839,0.11087911770861039,5.6373454583612475,11488.56,35.71,2,0.65,0.6709608652770321,Medium,11429.485100000022,11185.610208333334,-2.1802555884255668,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,5,0.23635931822661763,39.965468382422046,0.14010353694702016,26.156326837820245,11552.92,5.62,1,0.65,0.6702242826663883,Medium,11631.360700000008,11185.610208333334,-3.985035088515677,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,6,0.30042611386931306,42.237303566387425,0.13297045984487424,237.50482994164457,8328.57,11.46,4,0.65,0.6957592722459831,Medium,8296.102299999991,11185.610208333334,25.832367251458887,High Risk,"Significant shortfall risk due to blasting delays, heavy rainfall/monsoon conditions. Recommended: re-optimize blasting schedule to reduce idle time; adjust mine schedule to prioritize indoor/underground operations during peak rain."
Bhandara_Maharashtra,2021,7,0.3996006270678995,33.32913116036508,0.275882041916765,312.3697763561365,7657.33,52.77,1,0.65,0.6940247457298018,Medium,8037.095699999993,11185.610208333334,28.14790118457447,High Risk,"Significant shortfall risk due to high equipment downtime, heavy rainfall/monsoon conditions. Recommended: redeploy backup equipment or schedule urgent maintenance; adjust mine schedule to prioritize indoor/underground operations during peak rain."
Bhandara_Maharashtra,2021,8,0.3996006270678995,33.32913116036508,0.275882041916765,312.3697763561365,9219.45,58.34,0,0.65,0.6940247457298018,Medium,8854.33879999999,11185.610208333334,20.841700764760553,High Risk,"Significant shortfall risk due to high equipment downtime, heavy rainfall/monsoon conditions. Recommended: redeploy backup equipment or schedule urgent maintenance; adjust mine schedule to prioritize indoor/underground operations during peak rain."
Bhandara_Maharashtra,2021,9,0.3996006270678995,33.32913116036508,0.275882041916765,312.3697763561365,8936.18,34.02,1,0.65,0.6940247457298018,Medium,8841.869300000008,11185.610208333334,20.953178813501186,High Risk,Significant shortfall risk due to heavy rainfall/monsoon conditions. Recommended: adjust mine schedule to prioritize indoor/underground operations during peak rain.
Bhandara_Maharashtra,2021,10,0.5412952172146158,29.94444590822127,0.3946276879173586,53.810242870652424,10990.88,58.31,3,0.65,0.6637758752258145,Medium,10928.7102,11185.610208333334,2.296700882191856,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,11,0.3526142202924126,29.05034393525932,0.2823969403217579,6.312315576807955,11196.23,37.14,1,0.65,0.6948403139460275,Medium,11066.774399999995,11185.610208333334,1.062398976184647,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2021,12,0.3231284461836563,25.98208329412506,0.2509229750982646,6.4289839708833005,10072.59,57.27,3,0.65,0.6707960585309278,Medium,10674.636399999994,11185.610208333334,4.568135298981379,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,1,0.35328901338005414,24.836559706408195,0.2417163782935033,16.342636226770193,11308.9,30.5,1,0.65,0.672120759693614,Medium,11615.739199999996,11185.610208333334,-3.8453779780938073,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,2,0.3854249158178725,29.248261033217148,0.18571829894322087,15.747659672060392,11838.17,58.59,3,0.65,0.6662966052994975,Medium,10878.026600000014,11185.610208333334,2.749815187589573,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,3,0.338979402273296,36.6346734732287,0.1591180665311457,11.545227511426045,13286.85,42.66,0,0.65,0.6934665997999891,Medium,12419.781100000004,11185.610208333334,-11.033558908991903,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,4,0.2552051474577179,40.09809228066888,0.12029066838152792,4.592533088679615,12332.14,50.24,3,0.65,0.6723594751016941,Medium,11844.184799999999,11185.610208333334,-5.887694809676313,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,5,0.23665080676661374,39.14880845958402,0.10459345176644708,9.13620231595475,10872.38,52.63,0,0.65,0.660411302568979,Medium,11311.655699999996,11185.610208333334,-1.1268539607500152,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,6,0.22271228178199995,42.0056271760609,0.09133945084337532,192.44070740717638,9340.33,25.71,2,0.65,0.6633121684114774,Medium,8146.288099999998,11185.610208333334,27.17171483473495,High Risk,Significant shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2022,7,0.22271228178199995,42.0056271760609,0.09133945084337532,192.44070740717638,8383.28,25.95,4,0.65,0.6633121684114774,Medium,8065.2083999999995,11185.610208333334,27.89657202616107,High Risk,Significant shortfall risk due to blasting delays. Recommended: re-optimize blasting schedule to reduce idle time.
Bhandara_Maharashtra,2022,8,0.4212261634065615,26.71690921789923,0.4357409992779808,506.3655488022038,8237.23,8.1,8,0.65,0.6970336555484453,Medium,9024.464499999995,11185.610208333334,19.32076720073148,High Risk,"Significant shortfall risk due to blasting delays, heavy rainfall/monsoon conditions. Recommended: re-optimize blasting schedule to reduce idle time; adjust mine schedule to prioritize indoor/underground operations during peak rain."
Bhandara_Maharashtra,2022,9,0.4212261634065615,26.71690921789923,0.4357409992779808,506.3655488022038,9754.49,12.1,2,0.65,0.6970336555484453,Medium,8729.7819,11185.610208333334,21.955246630208244,High Risk,Significant shortfall risk due to heavy rainfall/monsoon conditions. Recommended: adjust mine schedule to prioritize indoor/underground operations during peak rain.
Bhandara_Maharashtra,2022,10,0.5141543107662132,28.382362849346066,0.4069833731514284,127.5986697590044,12544.8,39.0,1,0.65,0.6690693288729513,Medium,9510.919800000003,11185.610208333334,14.971828779494547,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2022,11,0.38399493444434785,27.575005645996043,0.329482724954342,0.0,11912.78,33.62,3,0.65,0.6898331789926477,Medium,12084.60080000001,11185.610208333334,-8.037027707231594,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2022,12,0.3290075543460141,26.794901430319044,0.2611216133695909,6.851781375514261,10646.74,53.22,1,0.65,0.6773745027920791,Medium,10548.704299999994,11185.610208333334,5.693975531695549,Medium Risk,Moderate shortfall risk due to high equipment downtime. Recommended: redeploy backup equipment or schedule urgent maintenance.
Bhandara_Maharashtra,2023,1,0.32734623370566923,26.70295614943069,0.21904471567992503,3.8925066714543646,11253.75,46.53,2,0.65,0.6681301231950281,Medium,11245.3467,11185.610208333334,-0.5340476787056515,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,2,0.3128974675908246,30.655473322668684,0.1782676966368467,6.381933282633296,13211.09,5.8,1,0.65,0.6690972166663509,Medium,12738.617800000007,11185.610208333334,-13.883977384708754,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,3,0.29755061734246996,33.45547144067001,0.16359926940038286,20.276144822810796,13319.01,29.06,2,0.65,0.6710984262696854,Medium,12933.348400000008,11185.610208333334,-15.624880172961875,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,4,0.30367861056981527,35.907838838179316,0.15949122903162039,36.37394188187441,13458.36,26.81,3,0.65,0.6804734346488227,Medium,12744.096200000004,11185.610208333334,-13.932954596483171,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,5,0.2917762610146653,38.170150795144366,0.22107303271005893,21.63963015869574,14011.84,32.07,1,0.65,0.696956234385679,Medium,11080.802599999997,11185.610208333334,0.936986059600522,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,6,0.24571605636024757,40.70516263605293,0.10221040707038737,153.21768079596882,9089.49,32.09,1,0.65,0.6679587642725652,Medium,9201.820099999994,11185.610208333334,17.73519791397171,High Risk,Significant shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2023,7,0.24571605636024757,40.70516263605293,0.10221040707038737,153.21768079596882,9499.26,9.17,0,0.65,0.6679587642725652,Medium,9958.214199999995,11185.610208333334,10.972991061488292,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2023,8,0.24571605636024757,40.70516263605293,0.10221040707038737,153.21768079596882,10461.95,13.35,0,0.65,0.6679587642725652,Medium,10160.22539999999,11185.610208333334,9.166999289582133,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2023,9,0.24571605636024757,40.70516263605293,0.10221040707038737,153.21768079596882,10061.4,15.0,2,0.65,0.6679587642725652,Medium,9801.299100000007,11185.610208333334,12.3758211000595,Medium Risk,Moderate shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2023,10,0.5051756853823236,30.001254665788338,0.39250053739410706,6.63263813366097,12292.78,14.48,0,0.65,0.674379092446823,Medium,12106.753600000011,11185.610208333334,-8.235075016116879,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,11,0.38007373755860235,28.42726945516131,0.2898759464251584,19.45908859797887,12178.49,14.29,1,0.65,0.6859773084447097,Medium,11638.439399999996,11185.610208333334,-4.048319074531153,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2023,12,0.364065991505121,24.43065470029154,0.2899122608119044,6.752301634614306,12980.46,11.63,1,0.65,0.6771628178402295,Medium,12684.904399999989,11185.610208333334,-13.40377649267336,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,1,0.3529025699582379,24.715420861955465,0.21422309685370017,5.981811598815739,14033.2,32.69,1,0.65,0.6663138657159339,Medium,13199.022299999984,11185.610208333334,-18.000020152379786,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,2,0.33880824652560637,28.783005787145896,0.1769067988056561,13.885240066805265,14307.27,39.53,0,0.65,0.6702146458100461,Medium,13072.71830000001,11185.610208333334,-16.870855112229563,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,3,0.30840453034026916,33.66576785546249,0.1701247305448713,30.276854779178695,12273.47,55.65,0,0.65,0.67637923646316,Medium,12188.07879999999,11185.610208333334,-8.962126991693424,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,4,0.351267415818921,35.05282362535678,0.14019488226408247,38.13548086164846,12026.27,49.34,1,0.65,0.6872078146483432,Medium,11730.331500000011,11185.610208333334,-4.869839745183125,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,5,0.3169347325952919,36.01951569900581,0.1255921320240388,18.085973190552437,13074.36,25.38,2,0.65,0.6780373143615593,Medium,12697.451200000001,11185.610208333334,-13.515945607869822,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,6,0.23870930376522626,40.310766679213316,0.09919437136629532,154.32780322069587,9354.56,46.11,0,0.65,0.6639078410178136,Medium,9197.69850000001,11185.610208333334,17.772045255540196,High Risk,Significant shortfall risk due to high equipment downtime. Recommended: redeploy backup equipment or schedule urgent maintenance.
Bhandara_Maharashtra,2024,7,0.23870930376522626,40.310766679213316,0.09919437136629532,154.32780322069587,9191.89,44.23,3,0.65,0.6639078410178136,Medium,8231.685899999999,11185.610208333334,26.40825358041394,High Risk,"Significant shortfall risk due to high equipment downtime, blasting delays. Recommended: redeploy backup equipment or schedule urgent maintenance; re-optimize blasting schedule to reduce idle time."
Bhandara_Maharashtra,2024,8,0.23870930376522626,40.310766679213316,0.09919437136629532,154.32780322069587,9653.25,34.29,1,0.65,0.6639078410178136,Medium,9380.8128,11185.610208333334,16.134992858849586,High Risk,Significant shortfall risk due to combined minor factors. Recommended: monitor closely and review equipment logs.
Bhandara_Maharashtra,2024,9,0.31297812443327044,28.585796399109142,0.41895036536386643,331.0402249869491,10133.07,6.1,1,0.65,0.7103008276604283,High,9532.23989999999,11185.610208333334,14.78122585660615,Medium Risk,Moderate shortfall risk due to heavy rainfall/monsoon conditions. Recommended: adjust mine schedule to prioritize indoor/underground operations during peak rain.
Bhandara_Maharashtra,2024,10,0.4896653707380808,28.99801433455667,0.361044111436811,30.197508374294845,11917.7,11.59,4,0.65,0.6693081108024334,Medium,11878.88859999999,11185.610208333334,-6.197948781999931,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,11,0.35178413582444973,26.745346758257142,0.2597205465038617,0.0,11956.47,34.54,2,0.65,0.6826872832970647,Medium,12056.788599999987,11185.610208333334,-7.788385036138856,Low Risk,Operations normal. No action needed.
Bhandara_Maharashtra,2024,12,0.32734218351396804,24.90501199774144,0.21534292956535842,6.060658074095323,12922.47,20.61,2,0.65,0.6612580140290246,Medium,12761.753699999983,11185.610208333334,-14.090813664259594,Low Risk,Operations normal. No action needed.
Gujarat_Pani_ExplorationZone,2021,1,0.5106888211086088,27.837003493246527,0.11351119506765496,0.0,12551.6,38.32,1,0.55,0.5494356992996737,Medium,13026.702300000003,13388.950208333334,2.7055736461538746,Low Risk,Operations normal. No action needed.
Gujarat_Pani_ExplorationZone,2021,2,0.4758588566473553,32.90619329296703,0.09012840239500457,0.0,13453.52,18.53,0,0.55,0.5724789897831686,Medium,13864.47190000001,13388.950208333334,-3.551598028729014,Low Risk,Operations normal. No action needed.
Gujarat_Pani_ExplorationZone,2021,3,0.4318971318786013,38.17245668374483,0.07882654429836707,0.0,15422.99,20.68,0,0.55,0.6013547310429056,Medium,14313.666599999995,13388.950208333334,-6.906563825228915,Low Risk,Operations normal. No action needed.
Gujarat_Pani_ExplorationZone,2021,4,0.4077673960388629,41.19435398230104,0.061729183166541836,0.3171026319995644,15715.24,9.41,1,0.55,0.6154685723849835,Medium,15916.436300000003,13388.950208333334,-18.877403025171848,Low Risk,Operations normal. No action needed.
Gujarat_Pani_ExplorationZone,2021,5,0.37982027272771546,38.818197019096374,0.06495554546232928,6.434481008536897,12524.54,11.16,4,0.55,0.6163991979162973,Medium,12487.145900000012,13388.950208333334,6.7354370156073555,Medium Risk,Moderate shortfall risk due to blasting delays. Recommended: re-optimize blasting schedule to reduce idle time.
Gujarat_Pani_ExplorationZone,2021,6,0.3806185664795609,37.77838767272175,0.11155406055463987,86.73825952358536,10149.53,41.78,3,0.55,0.6219538144377745,Medium,10141.756000000012,13388.950208333334,24.2527917260627,High Risk,"Significant shortfall risk due to high equipment downtime, blasting delays. Recommended: redeploy backup equipment or schedule urgent maintenance; re-optimize blasting schedule to reduce idle time."
Gujarat_Pani_ExplorationZone,2021,7,0.3901470349025438,37.91926182237597,0.12177950617941945,302.82603172716205,10636.82,15.29,1,0.55,0.6216247628844868,Medium,10578.182499999984,13388.950208333334,20.99318964218656,High Risk,Significant shortfall risk due to heavy rainfall/monsoon conditions. Recommended: adjust mine schedule to prioritize indoor/underground operations during peak rain.
